FarmID,State,District,Crop,Season,SoilType,IrrigationType,SoilNitrogen_kg_ha,SoilPhosphorus_kg_ha,SoilPotassium_kg_ha,SoilPH,OrganicCarbon_pct,Sulphur_ppm,Zinc_ppm,ElectricalConductivity_dS_m,Temperature_C,Humidity_pct,Rainfall_mm,FarmSize_acres,PreviousYield_kg_acre,YearsOfCultivation,NitrogenRecommendation_kg_acre,PhosphorusRecommendation_kg_acre,PotassiumRecommendation_kg_acre,ExpectedYieldImprovement_pct,EstimatedFertilizerCost_INR_acre,EstimatedFertilizerCost_INR_total
AP02040,Haryana,HAR-19,Onion,Kharif,Silt,Flood,279,2,93,6.6,0.66,2.0,0.45,0.46,30.0,88.0,600,3.87,9060,4,34.1,24.3,46.4,20.0,4073,15762
AP02041,Haryana,HAR-12,Onion,Kharif,Sandy,Flood,529,16,255,6.83,0.46,27.6,1.47,1.58,29.7,60.5,480,2.44,6966,2,13.3,11.9,15.9,7.8,1680,4099
AP02042,Haryana,HAR-14,Onion,Winter,Clay,Rainfed,122,8,58,7.25,0.63,7.6,0.23,0.53,16.8,56.7,473,2.98,5340,9,45.7,21.2,44.5,29.3,3875,11547
AP02043,Haryana,HAR-12,Onion,Rabi,Loamy,Sprinkler,423,15,177,6.76,0.55,27.8,1.13,1.88,28.0,53.2,534,0.66,5604,11,15.3,11.5,21.3,14.2,1982,1308
AP02044,Haryana,HAR-16,Onion,Winter,Silt,Drip,326,20,110,7.21,0.38,7.6,0.51,0.52,19.8,54.9,584,7.11,9478,1,21.6,6.4,29.7,16.5,2428,17263
AP02045,Haryana,HAR-18,Onion,Rabi,Silt,Drip,766,30,431,6.93,0.6,15.9,0.75,1.49,23.4,42.2,557,1.57,6874,5,11.5,5.9,14.2,14.6,1417,2224
AP02046,Haryana,HAR-10,Onion,Rabi,Loamy,Sprinkler,377,11,190,7.08,0.91,26.2,0.48,0.62,14.8,49.5,538,1.79,9151,1,15.3,14.9,22.1,5.1,2138,3827
AP02047,Haryana,HAR-01,Onion,Rabi,Clay,Flood,279,11,58,6.91,0.76,8.2,0.6,0.86,16.4,44.0,489,1.76,8101,12,24.5,19.9,42.5,8.4,3435,6045
AP02048,Haryana,HAR-22,Onion,Kharif,Loamy,Drip,455,15,138,6.1,0.76,9.1,0.57,1.99,29.2,62.2,656,0.86,6095,4,10.5,7.9,20.8,18.7,1713,1473
AP02049,Haryana,HAR-23,Onion,Winter,Clay,Sprinkler,117,8,92,7.77,0.71,17.5,1.55,2.25,11.1,61.0,441,3.11,6304,1,35.0,22.9,40.2,22.7,3663,11391
AP02050,Haryana,HAR-19,Onion,Rabi,Loamy,Sprinkler,266,4,109,6.8,0.92,26.2,0.76,1.81,8.2,36.4,593,2.16,8095,1,28.2,26.1,34.8,13.9,3482,7521
AP02051,Haryana,HAR-02,Onion,Winter,Loamy,Flood,259,11,69,7.19,0.59,14.7,0.39,1.53,7.9,66.8,474,7.3,6285,8,27.1,11.4,38.2,25.2,3010,21973
AP02052,Haryana,HAR-16,Onion,Rabi,Sandy,Drip,819,30,408,5.5,0.68,14.9,0.43,0.75,17.5,44.8,540,2.03,8563,1,7.7,5.4,8.2,3.0,1019,2068
AP02053,Haryana,HAR-17,Onion,Rabi,Silt,Flood,111,6,34,6.24,0.67,19.4,1.21,2.58,13.8,53.6,443,4.25,6505,16,36.6,20.3,36.8,23.2,3447,14649
AP02054,Haryana,HAR-24,Onion,Rabi,Loamy,Rainfed,226,8,70,6.72,0.89,11.7,0.1,1.45,8.0,56.5,434,0.58,8119,15,29.1,20.7,38.2,7.0,3308,1918
AP02055,Haryana,HAR-09,Onion,Rabi,Silt,Sprinkler,180,8,62,6.0,0.84,4.5,1.26,0.1,11.6,60.4,527,3.69,6380,2,41.2,24.0,49.6,19.6,4056,14966
AP02056,Haryana,HAR-22,Onion,Rabi,Loamy,Sprinkler,216,7,76,7.06,0.73,19.6,0.17,0.53,17.6,35.7,530,1.23,7897,6,30.3,25.2,38.9,21.5,3420,4206
AP02057,Haryana,HAR-22,Onion,Rabi,Sandy,Sprinkler,650,31,378,6.08,0.28,4.2,1.89,1.42,9.1,43.9,546,1.05,8619,25,13.1,8.3,12.9,3.0,1409,1479
AP02058,Haryana,HAR-02,Onion,Rabi,Silt,Drip,326,11,225,7.32,0.7,9.9,1.9,0.17,13.8,57.0,446,3.41,7575,3,18.5,13.4,13.9,12.2,1695,5779
AP02059,Haryana,HAR-04,Onion,Kharif,Loamy,Flood,336,14,145,6.86,1.13,20.0,0.8,0.85,29.7,61.2,641,1.08,8996,4,20.8,12.8,28.4,12.5,2544,2747
AP02060,Haryana,HAR-20,Onion,Rabi,Sandy,Flood,404,18,209,5.72,0.55,12.0,1.35,1.5,10.7,39.2,467,1.78,6539,1,15.7,8.6,16.4,9.9,1720,3061
AP02061,Haryana,HAR-09,Onion,Kharif,Clay,Rainfed,207,9,109,7.14,0.98,12.0,0.6,1.68,35.2,85.0,631,1.24,8172,1,27.1,18.0,24.1,14.2,2520,3124
AP02062,Haryana,HAR-19,Onion,Rabi,Sandy,Rainfed,476,15,182,5.77,0.59,7.3,1.51,0.97,17.6,60.1,566,8.16,5182,1,19.4,14.9,28.5,20.2,2662,21721
AP02063,Haryana,HAR-03,Onion,Rabi,Clay,Sprinkler,290,17,212,6.82,0.55,21.3,0.16,0.89,19.1,39.3,400,14.89,6093,19,30.8,10.3,20.0,19.5,1954,29095
AP02064,Haryana,HAR-21,Onion,Rabi,Silt,Rainfed,99,9,75,7.22,0.45,10.5,0.59,0.84,20.2,47.5,483,8.9,6038,23,45.6,26.9,35.4,23.4,3599,32031
AP02065,Haryana,HAR-21,Onion,Rabi,Sandy,Drip,264,8,69,5.95,0.1,17.0,2.14,0.48,20.1,,478,1.4,6772,13,44.2,26.6,41.5,14.5,3826,5356
AP02066,Haryana,HAR-17,Onion,Winter,Silt,Sprinkler,348,11,143,6.68,0.51,8.3,1.25,0.61,9.1,60.7,562,1.53,5398,24,15.1,17.7,25.0,7.9,2436,3727
AP02067,Haryana,HAR-15,Onion,Winter,Loamy,Drip,317,13,172,6.0,0.72,21.2,0.52,0.49,26.0,63.0,513,1.33,6382,2,17.4,15.1,21.1,12.5,2115,2812
AP02068,Haryana,HAR-18,Onion,Kharif,Sandy,Flood,50,6,76,6.68,0.48,14.8,1.08,1.22,29.6,57.0,632,2.83,6142,14,44.1,19.9,44.0,18.3,3643,10309
AP02069,Haryana,HAR-02,Onion,Rabi,Loamy,Flood,207,8,52,7.26,0.59,23.8,0.16,,27.4,57.6,509,3.26,6218,1,50.6,24.3,45.1,28.0,3962,12916
AP02070,Haryana,HAR-04,Onion,Rabi,Sandy,Rainfed,592,34,421,6.24,0.56,29.3,0.34,,8.0,46.2,493,1.84,6834,1,12.4,6.8,15.9,4.1,1627,2993
AP02071,Haryana,HAR-05,Onion,Rabi,Sandy,Flood,237,9,20,5.9,0.26,6.8,0.58,2.39,14.2,43.7,599,1.73,8579,4,47.6,27.4,44.0,27.0,4052,7009
AP02072,Haryana,HAR-08,Onion,Kharif,Silt,Flood,167,10,102,7.28,0.52,28.1,0.45,1.63,38.0,55.0,605,2.06,7098,1,32.8,21.8,35.4,21.9,3350,6901
AP02073,Haryana,HAR-11,Onion,Rabi,Silt,Sprinkler,406,15,181,7.09,0.76,19.0,2.07,0.1,27.0,42.0,438,4.07,6548,1,16.5,11.4,25.3,13.7,2277,9267
AP02074,Haryana,HAR-20,Onion,Rabi,Sandy,Drip,339,20,149,6.86,0.1,26.7,0.84,1.33,20.4,48.7,423,0.47,5875,7,31.1,6.1,30.6,22.7,2418,1136
AP02075,Haryana,HAR-15,Onion,Rabi,Sandy,Sprinkler,158,7,109,6.17,0.84,3.5,0.21,1.89,12.0,50.6,586,2.49,7002,4,31.6,17.9,36.2,16.9,3249,8090
AP02076,Haryana,HAR-23,Onion,Winter,Silt,Sprinkler,524,15,266,6.74,0.36,6.1,1.5,1.36,19.5,30.4,535,2.52,4752,4,10.3,9.3,12.4,12.9,1415,3565
AP02077,Haryana,HAR-17,Onion,Kharif,Silt,Flood,58,3,90,7.45,0.74,2.0,0.83,1.35,34.5,55.8,614,0.97,7884,15,34.8,22.7,43.8,22.9,3790,3676
AP02078,Haryana,HAR-13,Onion,Kharif,Silt,Flood,65,5,82,6.34,0.38,24.6,0.59,2.12,35.0,82.4,647,3.13,6968,20,39.9,17.7,39.5,13.9,3293,10307
AP02079,Haryana,HAR-01,Onion,Rabi,Clay,Flood,394,13,198,7.49,0.45,6.7,0.59,1.69,21.4,25.0,524,2.1,5098,22,19.1,10.6,17.0,21.3,1773,3723
AP02080,Haryana,HAR-23,Onion,Kharif,Clay,Sprinkler,420,14,127,7.66,0.77,2.0,0.29,1.54,35.9,64.0,645,3.79,6465,3,13.8,10.7,33.3,14.6,2794,10589
AP02081,Haryana,HAR-20,Onion,Rabi,Sandy,Flood,374,18,153,6.1,0.33,4.7,0.1,1.49,20.6,58.4,584,1.22,6091,23,22.7,12.1,32.7,19.4,2849,3475
AP02082,Haryana,HAR-19,Onion,Winter,Clay,Rainfed,280,19,196,6.23,0.74,2.0,0.6,1.3,6.0,58.6,477,3.49,7826,2,34.8,9.0,20.8,15.3,2013,7025
AP02083,Haryana,HAR-01,Onion,Rabi,Sandy,Flood,748,30,404,6.91,0.52,4.9,0.99,1.17,8.0,46.4,565,2.04,5516,8,12.4,10.0,15.6,12.3,1591,3245
AP02084,Haryana,HAR-11,Onion,Rabi,Sandy,Rainfed,69,10,81,5.5,0.1,8.0,0.68,0.1,19.6,42.4,445,2.12,7755,4,52.3,17.1,45.5,18.0,3624,7682
AP02085,Haryana,HAR-21,Onion,Kharif,Clay,Sprinkler,315,15,110,6.86,0.22,26.5,0.41,0.59,24.0,77.3,641,0.74,6907,22,25.7,10.2,30.8,25.4,2683,1985
AP02086,Haryana,HAR-20,Onion,Rabi,Loamy,Sprinkler,488,20,147,6.77,0.32,4.6,0.6,1.29,21.3,36.8,534,5.1,6026,3,15.1,9.0,26.9,17.6,2237,11408
AP02087,Haryana,HAR-12,Onion,Rabi,Clay,Drip,411,11,272,7.99,0.59,26.2,1.59,0.75,18.6,63.7,498,2.61,7619,1,17.2,15.9,16.1,18.2,1833,4784
AP02088,Haryana,HAR-23,Onion,Rabi,Loamy,Sprinkler,245,9,83,6.43,0.99,12.0,1.08,2.72,12.8,46.9,460,2.4,3500,4,33.6,23.3,35.6,29.5,3352,8044
AP02089,Haryana,HAR-08,Onion,Rabi,Sandy,Sprinkler,397,16,147,7.15,0.29,12.0,0.18,0.23,23.6,41.4,462,3.07,5094,1,23.9,11.6,30.3,22.6,2760,8473
AP02090,Haryana,HAR-14,Onion,Rabi,Silt,Flood,194,4,93,6.69,0.67,9.1,0.74,2.03,22.6,65.5,489,0.25,7164,1,43.0,20.9,44.5,27.4,3682,920
AP02091,Haryana,HAR-03,Onion,Kharif,Sandy,Drip,378,15,209,7.5,0.2,22.6,0.31,2.64,24.0,,730,0.54,6511,3,21.7,6.2,17.2,16.7,1668,900
AP02092,Haryana,HAR-01,Onion,Rabi,Silt,Flood,280,15,172,6.96,0.79,3.2,0.2,1.08,21.3,44.1,510,1.04,4810,13,29.7,16.1,23.0,13.6,2480,2579
AP02093,Haryana,HAR-14,Onion,Rabi,Sandy,Rainfed,216,4,79,6.45,0.59,5.2,0.91,0.73,11.2,44.9,554,1.81,7122,1,45.3,26.5,50.8,18.7,4315,7810
AP02094,Haryana,HAR-07,Onion,Rabi,Silt,Rainfed,233,2,56,7.66,0.38,13.5,0.46,,13.7,25.0,515,11.91,6114,12,58.7,32.4,65.0,27.8,5206,62003
AP02095,Haryana,HAR-03,Onion,Rabi,Sandy,Drip,560,22,392,7.0,0.1,14.7,2.12,1.35,8.6,38.7,536,12.83,7152,8,10.1,4.9,10.0,8.6,1142,14651
AP02096,Haryana,HAR-11,Onion,Winter,Loamy,Drip,379,14,239,7.63,0.58,8.1,1.29,1.75,18.3,46.9,580,3.34,7871,1,15.2,12.0,13.1,12.9,1560,5210
AP02097,Haryana,HAR-21,Onion,Rabi,Clay,Sprinkler,503,21,278,6.2,0.92,16.3,0.41,1.77,24.2,35.0,420,0.25,4668,2,16.0,9.2,17.9,21.7,1809,452
AP02098,Haryana,HAR-12,Onion,Rabi,Clay,Rainfed,86,8,80,6.84,0.58,21.4,0.53,2.17,16.1,54.2,416,16.5,8264,7,34.8,20.7,46.5,24.0,3968,65472
AP02099,Haryana,HAR-13,Onion,Rabi,Clay,Drip,210,7,61,6.45,0.56,22.4,0.26,1.29,21.8,48.6,468,2.12,4389,6,32.3,17.8,40.4,22.8,3504,7428
AP02100,Haryana,HAR-01,Onion,Winter,Silt,Sprinkler,782,34,295,7.8,0.66,13.1,0.59,1.86,15.3,42.1,513,0.98,8300,10,10.7,6.5,12.8,4.4,1242,1217
AP02101,Haryana,HAR-12,Onion,Rabi,Loamy,Drip,380,18,242,6.08,0.95,8.0,2.08,1.29,18.4,47.9,531,1.96,4773,1,21.4,7.0,13.3,12.5,1464,2869
AP02102,Haryana,HAR-10,Onion,Winter,Clay,Flood,492,14,117,6.94,1.11,5.8,1.32,1.78,16.6,52.4,507,0.41,7959,3,13.5,12.6,38.0,16.0,2983,1223
AP02103,Haryana,HAR-03,Onion,Rabi,Clay,Sprinkler,159,9,44,7.46,0.63,9.5,1.0,0.4,8.0,41.7,471,3.61,6037,3,34.8,22.7,50.5,23.1,3999,14436
AP02104,Haryana,HAR-04,Onion,Winter,Loamy,Sprinkler,478,15,250,6.07,0.57,18.7,0.26,0.59,20.4,,489,0.87,7091,5,18.1,12.9,19.7,8.5,2131,1853
AP02105,Haryana,HAR-11,Onion,Rabi,Sandy,Flood,683,30,280,6.24,0.47,6.1,1.42,0.1,20.8,50.7,499,1.77,8077,1,8.0,4.8,10.3,6.2,1115,1973
AP02106,Haryana,HAR-14,Onion,Rabi,Clay,Rainfed,88,11,36,7.03,0.65,10.4,1.34,1.38,19.7,38.7,507,1.52,8084,5,42.5,13.5,47.9,18.0,3744,5690
AP02107,Haryana,HAR-20,Onion,Winter,Sandy,Flood,228,6,83,6.83,0.67,22.0,1.78,0.8,14.0,63.5,480,1.89,6037,1,31.0,19.9,35.8,27.4,3141,5936
AP02108,Haryana,HAR-12,Onion,Kharif,Sandy,Flood,730,30,280,6.87,0.55,8.1,0.6,1.59,34.6,72.6,644,0.64,7481,2,9.4,5.3,12.8,11.0,1339,856
AP02109,Haryana,HAR-05,Onion,Rabi,Silt,Sprinkler,318,11,214,6.65,0.8,8.2,0.93,1.33,13.4,57.6,495,1.73,7043,1,15.8,13.6,17.6,13.5,1814,3138
AP02110,Haryana,HAR-12,Onion,Winter,Loamy,Sprinkler,166,2,68,6.25,0.63,16.5,1.43,0.1,6.7,54.3,586,1.63,6069,2,38.9,22.6,47.4,23.2,4083,6655
AP02111,Haryana,HAR-20,Onion,Rabi,Clay,Rainfed,504,14,264,6.91,0.88,26.2,0.21,0.1,15.6,26.3,476,4.21,4318,4,13.7,12.0,13.1,19.8,1585,6672
AP02112,Haryana,HAR-06,Onion,Kharif,Sandy,Sprinkler,54,7,98,6.5,0.51,5.4,0.78,,30.8,79.1,647,3.71,5363,4,30.4,18.4,42.9,24.1,3597,13344
AP02113,Haryana,HAR-19,Groundnut,Kharif,Silt,Flood,420,17,189,7.41,0.51,16.0,0.46,0.7,25.8,73.8,713,2.11,1071,8,5.0,11.5,17.2,4.5,1707,3601
AP02114,Haryana,HAR-02,Groundnut,Kharif,Loamy,Rainfed,375,18,196,6.52,0.59,7.7,0.19,0.87,26.0,76.1,664,2.72,1046,7,5.0,8.2,19.5,10.9,1784,4852
AP02115,Haryana,HAR-07,Groundnut,Zaid,Loamy,Flood,396,19,110,7.05,0.56,14.3,1.74,0.66,39.1,59.1,644,1.72,1026,8,5.0,6.1,30.3,8.7,2383,4098
AP02116,Haryana,HAR-12,Groundnut,Kharif,Loamy,Rainfed,367,17,217,6.84,0.77,10.6,0.41,2.08,28.8,62.4,708,3.89,787,24,5.0,9.9,12.9,7.2,1416,5508
AP02117,Haryana,HAR-07,Groundnut,Kharif,Sandy,Rainfed,380,21,110,5.83,0.22,4.6,0.18,,32.3,78.6,654,2.49,1209,1,5.5,7.4,18.2,12.6,1659,4130
AP02118,Haryana,HAR-11,Groundnut,Rabi,Loamy,Sprinkler,399,17,132,7.2,0.55,20.7,0.43,0.1,15.3,49.3,424,1.07,687,2,5.0,12.3,28.1,18.3,2332,2495
AP02119,Haryana,HAR-13,Groundnut,Rabi,Sandy,Sprinkler,431,22,233,5.88,0.12,3.4,0.43,1.24,22.6,41.8,484,1.62,1117,9,5.6,9.0,12.9,3.0,1349,2185
AP02120,Haryana,HAR-17,Groundnut,Kharif,Clay,Flood,111,6,80,7.48,0.69,23.0,0.26,0.67,24.5,,635,3.18,1309,6,9.4,26.2,29.0,13.5,2903,9231
AP02121,Haryana,HAR-12,Groundnut,Zaid,Sandy,Sprinkler,600,27,354,6.61,0.38,8.0,0.44,1.44,31.7,31.1,507,1.26,865,19,5.0,7.8,10.5,12.8,1174,1479
AP02122,Haryana,HAR-20,Groundnut,Zaid,Sandy,Flood,124,7,109,5.77,0.24,18.0,1.63,2.19,33.8,47.7,717,3.6,1248,9,11.3,23.4,31.7,15.3,2831,10191
AP02123,Haryana,HAR-12,Groundnut,Zaid,Silt,Rainfed,257,8,46,6.81,0.72,18.9,0.36,2.11,30.4,63.8,620,4.37,892,5,6.5,17.0,25.5,22.7,2392,10453
AP02124,Haryana,HAR-19,Groundnut,Rabi,Clay,Rainfed,398,21,212,6.2,0.56,9.5,0.59,0.25,20.7,34.2,400,3.17,937,5,5.0,7.0,16.8,18.7,1549,4910
AP02125,Haryana,HAR-08,Groundnut,Kharif,Silt,Flood,212,4,74,6.69,0.84,7.9,1.55,1.08,27.3,70.8,661,3.02,1022,2,10.1,23.5,32.3,22.6,3048,9204
AP02126,Haryana,HAR-20,Groundnut,Kharif,Loamy,Flood,79,9,61,6.38,0.93,5.9,1.33,,27.1,79.9,650,3.78,821,3,7.4,20.2,24.5,22.5,2495,9431
AP02127,Haryana,HAR-19,Groundnut,Kharif,Sandy,Flood,735,34,366,6.45,0.5,19.5,0.41,2.14,34.3,55.0,564,0.9,1223,6,5.0,7.2,9.1,3.0,1141,1026
AP02128,Haryana,HAR-07,Groundnut,Rabi,Loamy,Sprinkler,443,16,129,6.3,0.88,16.8,0.37,1.12,8.0,41.6,554,4.73,1439,7,5.0,12.0,18.1,3.0,1743,8244
AP02129,Haryana,HAR-16,Groundnut,Rabi,Loamy,Drip,498,20,161,6.92,0.62,23.5,1.15,2.06,20.6,40.5,535,1.39,1036,5,5.0,6.5,18.7,14.9,1554,2160
AP02130,Haryana,HAR-10,Groundnut,Zaid,Loamy,Sprinkler,678,22,390,6.13,0.59,19.5,1.36,2.01,42.0,35.4,463,14.28,1195,1,5.0,7.4,9.6,3.0,1188,16964
AP02131,Haryana,HAR-20,Groundnut,Zaid,Loamy,Rainfed,767,23,280,7.43,0.29,18.6,0.27,1.31,32.9,50.7,605,1.27,1027,1,5.0,7.2,8.4,8.3,1078,1369
AP02132,Haryana,HAR-09,Groundnut,Kharif,Sandy,Drip,359,16,110,7.3,0.33,12.0,1.16,1.49,26.7,67.6,630,3.88,753,7,5.0,11.0,29.1,8.7,2357,9145
AP02133,Haryana,HAR-12,Groundnut,Kharif,Loamy,Flood,397,16,190,6.3,0.28,9.6,0.15,1.48,27.6,73.1,707,3.65,1105,25,5.7,12.1,16.9,14.2,1792,6540
AP02134,Haryana,HAR-04,Groundnut,Kharif,Loamy,Sprinkler,133,9,85,6.57,0.77,5.7,1.4,2.02,32.8,66.1,593,4.27,1062,3,8.8,27.0,28.2,23.0,2999,12805
AP02135,Haryana,HAR-11,Groundnut,Rabi,Clay,Flood,251,10,81,6.71,0.84,17.2,1.81,0.92,24.2,31.0,559,14.02,873,4,10.9,25.6,39.1,23.8,3456,48453
AP02136,Haryana,HAR-09,Groundnut,Rabi,Loamy,Rainfed,207,3,71,6.0,0.6,11.2,1.38,1.23,18.3,43.9,426,1.22,1114,6,12.9,25.5,32.4,20.5,3134,3823
AP02137,Haryana,HAR-04,Groundnut,Rabi,Silt,Drip,280,22,214,7.0,0.64,7.3,0.59,0.92,19.1,56.1,417,2.08,952,12,8.3,6.1,12.4,16.4,1312,2728
AP02138,Haryana,HAR-17,Groundnut,Rabi,Loamy,Sprinkler,422,18,194,7.17,0.8,7.9,0.59,1.49,26.9,64.4,556,0.69,1232,5,5.0,10.1,12.9,3.0,1461,1008
AP02139,Haryana,HAR-14,Groundnut,Zaid,Loamy,Sprinkler,336,15,201,6.25,0.67,16.1,0.57,0.89,37.7,46.3,578,0.52,980,9,5.1,12.3,13.6,3.0,1538,799
AP02140,Haryana,HAR-21,Groundnut,Rabi,Loamy,Flood,460,18,187,6.98,0.39,19.3,0.84,0.39,9.5,37.5,499,1.98,618,5,5.0,8.1,17.3,16.1,1584,3136
AP02141,Haryana,HAR-05,Groundnut,Zaid,Silt,Rainfed,377,18,213,7.38,0.67,3.0,0.47,2.19,38.5,44.4,586,0.58,908,2,5.0,9.1,14.1,6.8,1443,836
AP02142,Haryana,HAR-07,Groundnut,Zaid,Loamy,Flood,162,8,41,7.62,0.63,4.0,0.88,1.59,30.3,43.7,513,1.99,1500,8,7.6,23.2,37.7,13.0,3297,6561
AP02143,Haryana,HAR-18,Groundnut,Kharif,Clay,Flood,348,12,204,6.94,0.54,12.0,1.41,1.38,25.6,73.0,548,1.08,1051,8,5.2,12.4,14.6,14.8,1575,1701
AP02144,Haryana,HAR-20,Groundnut,Kharif,Sandy,Flood,191,2,63,6.75,0.4,7.1,0.33,1.7,31.4,55.0,695,0.46,1047,1,12.6,23.7,35.0,16.5,3288,1512
AP02145,Haryana,HAR-10,Groundnut,Kharif,Loamy,Flood,146,6,109,6.88,0.53,12.0,0.36,2.87,29.0,70.7,641,3.1,889,7,9.0,25.6,25.2,13.9,2607,8081
AP02146,Haryana,HAR-11,Groundnut,Kharif,Sandy,Sprinkler,203,8,65,6.42,0.25,9.3,0.34,1.26,32.2,67.7,543,4.5,1245,1,12.2,23.5,31.3,20.2,2824,12708
AP02147,Haryana,HAR-23,Groundnut,Kharif,Loamy,Flood,434,20,144,7.51,0.61,17.6,0.22,1.33,36.6,,623,1.3,786,15,5.0,9.4,23.9,6.0,2090,2717
AP02148,Haryana,HAR-17,Groundnut,Zaid,Loamy,Drip,189,8,105,7.38,0.66,12.0,0.1,1.39,28.0,34.3,565,3.61,812,1,7.3,20.9,17.4,12.1,2013,7266
AP02149,Haryana,HAR-09,Groundnut,Kharif,Loamy,Flood,553,17,203,6.34,0.33,18.7,1.8,0.6,28.6,64.3,540,4.67,1175,9,5.0,12.8,19.3,15.2,1847,8625
AP02150,Haryana,HAR-11,Groundnut,Zaid,Loamy,Rainfed,211,8,83,6.37,0.41,3.9,0.77,0.1,29.4,60.7,509,1.81,684,5,8.3,21.3,26.3,20.3,2519,4559
AP02151,Haryana,HAR-17,Groundnut,Rabi,Loamy,Flood,384,17,221,6.17,0.87,18.9,1.77,1.39,25.4,,432,1.43,789,2,5.0,13.6,12.8,17.4,1572,2247
AP02152,Haryana,HAR-14,Groundnut,Kharif,Silt,Rainfed,630,30,397,6.51,1.0,6.5,0.21,0.77,32.1,70.4,573,1.41,920,12,5.0,6.1,10.3,5.7,1150,1621
AP02153,Haryana,HAR-23,Groundnut,Kharif,Loamy,Flood,176,7,63,6.71,0.33,12.5,1.1,2.34,27.6,78.9,562,2.04,855,10,10.5,22.5,32.1,25.0,3081,6285
AP02154,Haryana,HAR-17,Groundnut,Kharif,Loamy,Flood,681,24,331,7.14,0.69,8.7,1.28,1.16,32.5,,591,4.04,714,5,5.0,5.4,7.0,12.4,942,3805
AP02155,Haryana,HAR-16,Groundnut,Rabi,Silt,Flood,225,7,43,7.19,0.55,26.4,0.38,1.66,19.6,39.8,465,2.85,1121,11,9.0,27.0,30.3,14.4,3006,8567
AP02156,Haryana,HAR-15,Groundnut,Zaid,Loamy,Flood,227,5,63,6.46,0.67,10.3,0.26,1.15,28.0,25.0,514,1.25,1019,5,7.5,19.4,29.4,9.2,2679,3348
AP02157,Haryana,HAR-23,Groundnut,Kharif,Loamy,Sprinkler,233,8,69,6.93,0.69,7.5,1.81,1.1,26.6,90.0,642,1.76,582,2,9.8,29.8,34.0,27.2,3242,5705
AP02158,Haryana,HAR-15,Groundnut,Kharif,Sandy,Sprinkler,70,6,40,6.35,0.39,6.0,0.6,0.77,30.6,70.5,561,0.5,995,6,8.2,23.4,32.5,21.6,3149,1574
AP02159,Haryana,HAR-22,Groundnut,Kharif,Silt,Flood,291,15,227,7.17,0.86,3.9,0.51,1.44,31.6,79.4,553,2.5,956,11,7.7,12.2,15.6,14.6,1635,4087
AP02160,Haryana,HAR-10,Groundnut,Kharif,Loamy,Flood,233,6,75,7.05,0.38,5.4,1.19,1.91,28.3,75.2,656,1.66,1077,24,10.2,19.8,32.7,20.3,3047,5058
AP02161,Haryana,HAR-22,Groundnut,Kharif,Clay,Sprinkler,335,16,251,7.5,0.91,23.7,0.75,1.36,27.1,61.6,614,2.39,1054,4,5.0,8.0,13.1,13.0,1380,3298
AP02162,Haryana,HAR-11,Groundnut,Zaid,Sandy,Flood,209,11,61,6.24,0.33,7.4,0.44,0.74,29.3,36.8,611,0.87,981,1,12.6,24.0,31.6,22.0,2889,2513
AP02163,Haryana,HAR-11,Groundnut,Kharif,Sandy,Rainfed,231,11,65,5.86,0.1,15.4,0.97,2.29,37.4,73.6,538,1.83,974,21,10.3,19.2,24.7,13.7,2547,4661
AP02164,Haryana,HAR-13,Groundnut,Zaid,Clay,Flood,779,24,295,8.0,1.08,2.9,0.13,0.22,30.0,59.7,635,0.91,1179,8,5.0,6.5,9.5,9.0,1069,972
AP02165,Haryana,HAR-19,Groundnut,Rabi,Loamy,Rainfed,701,29,375,6.7,0.58,12.0,0.47,1.72,17.7,38.0,501,3.74,1104,2,5.0,4.8,7.4,3.0,1005,3758
AP02166,Haryana,HAR-04,Groundnut,Rabi,Loamy,Flood,280,19,219,7.52,0.68,16.0,1.81,2.1,25.7,50.3,540,2.11,822,1,8.3,8.7,15.8,10.8,1541,3251
AP02167,Haryana,HAR-22,Groundnut,Kharif,Loamy,Drip,425,17,138,6.97,0.55,7.0,0.39,1.19,24.0,82.0,586,2.49,711,4,5.0,7.8,15.0,11.6,1508,3754
AP02168,Haryana,HAR-23,Groundnut,Kharif,Silt,Flood,294,14,195,6.95,0.6,15.3,0.6,1.31,35.6,82.9,629,1.64,1292,5,6.1,14.1,15.3,6.6,1779,2917
AP02169,Haryana,HAR-08,Groundnut,Rabi,Loamy,Drip,357,15,214,6.63,0.67,26.0,1.05,0.91,21.2,46.0,625,3.21,952,2,5.0,10.9,11.4,12.3,1362,4372
AP02170,Haryana,HAR-13,Groundnut,Kharif,Sandy,Sprinkler,444,12,142,6.72,0.21,3.2,0.34,1.8,34.5,81.4,724,0.7,944,2,5.0,21.2,25.5,9.9,2372,1660
AP02171,Haryana,HAR-15,Groundnut,Rabi,Sandy,Rainfed,204,11,75,6.9,0.1,14.6,0.74,1.04,17.6,52.9,565,3.75,1221,7,12.0,14.4,34.4,17.0,2810,10537
AP02172,Haryana,HAR-20,Groundnut,Zaid,Loamy,Drip,279,7,86,6.93,0.56,21.9,1.32,1.95,35.6,53.6,597,3.55,982,1,6.3,17.9,28.5,14.3,2510,8910
AP02173,Haryana,HAR-16,Groundnut,Kharif,Loamy,Flood,145,8,73,7.18,0.39,15.9,1.32,1.23,28.3,55.0,582,2.06,1019,1,13.1,29.7,37.4,24.6,3467,7142
